ARTICLE_ID,DATE,PICKING_QUANTITY_CU
f25b0128,2022-06-18,2
6f94eebe,2022-06-13,30
6f94eebe,2022-06-14,20
6f94eebe,2022-06-15,22
6f94eebe,2022-06-17,22
6f94eebe,2022-06-18,8
eed03841,2022-06-13,36
eed03841,2022-06-14,26
eed03841,2022-06-15,17
eed03841,2022-06-17,19
eed03841,2022-06-18,25
95cb9c4e,2022-06-13,46
95cb9c4e,2022-06-14,88
95cb9c4e,2022-06-15,44
95cb9c4e,2022-06-17,54
95cb9c4e,2022-06-18,20
f4d162c2,2022-06-13,10
f4d162c2,2022-06-14,8
f4d162c2,2022-06-15,6
f4d162c2,2022-06-17,6
f4d162c2,2022-06-18,6
fd9317cb,2022-06-13,21
fd9317cb,2022-06-14,9
fd9317cb,2022-06-15,14
fd9317cb,2022-06-17,14
fd9317cb,2022-06-18,11
7281b5a0,2022-06-13,296
7281b5a0,2022-06-14,167
7281b5a0,2022-06-15,109
7281b5a0,2022-06-17,290
7281b5a0,2022-06-18,88
db2a46ea,2022-06-13,27
db2a46ea,2022-06-14,34
db2a46ea,2022-06-15,27
db2a46ea,2022-06-17,29
db2a46ea,2022-06-18,4
23e3329b,2022-06-13,20
23e3329b,2022-06-14,28
23e3329b,2022-06-15,25
23e3329b,2022-06-17,26
23e3329b,2022-06-18,11
93bf5f1c,2022-06-13,5
93bf5f1c,2022-06-15,2
93bf5f1c,2022-06-17,1
93bf5f1c,2022-06-18,1
7362e969,2022-06-13,62
7362e969,2022-06-14,56
7362e969,2022-06-15,53
7362e969,2022-06-17,78
7362e969,2022-06-18,26
347b2b93,2022-06-13,50
347b2b93,2022-06-14,62
347b2b93,2022-06-15,64
347b2b93,2022-06-17,41
347b2b93,2022-06-18,29
64885c50,2022-06-13,72
64885c50,2022-06-14,51
64885c50,2022-06-15,74
64885c50,2022-06-17,83
64885c50,2022-06-18,36
d7d85bbf,2022-06-13,2
d7d85bbf,2022-06-14,10
d7d85bbf,2022-06-17,2
bb98b5df,2022-06-13,4
bb98b5df,2022-06-14,6
bb98b5df,2022-06-15,3
bb98b5df,2022-06-17,5
bb98b5df,2022-06-18,1
fe5422ac,2022-06-13,4
fe5422ac,2022-06-14,6
fe5422ac,2022-06-15,5
fe5422ac,2022-06-17,4
fe5422ac,2022-06-18,1
3aa5fa7d,2022-06-14,1
3aa5fa7d,2022-06-15,1
2a872e76,2022-06-13,23
2a872e76,2022-06-14,5
2a872e76,2022-06-15,20
2a872e76,2022-06-17,14
2a872e76,2022-06-18,5
b95069fd,2022-06-13,1
b95069fd,2022-06-14,1
b95069fd,2022-06-15,4
b95069fd,2022-06-17,4
b95069fd,2022-06-18,3
c6413afc,2022-06-13,5
c6413afc,2022-06-14,9
c6413afc,2022-06-15,6
c6413afc,2022-06-17,8
aa771586,2022-06-14,1
aa771586,2022-06-15,2
aa771586,2022-06-17,1
b6ddbd79,2022-06-13,4
b6ddbd79,2022-06-14,3
b6ddbd79,2022-06-15,2
b6ddbd79,2022-06-17,9
b6ddbd79,2022-06-18,1
f25f6cd4,2022-06-13,8
f25f6cd4,2022-06-14,8
f25f6cd4,2022-06-15,7
f25f6cd4,2022-06-17,9
f25f6cd4,2022-06-18,2
73befa2e,2022-06-13,10
73befa2e,2022-06-14,10
73befa2e,2022-06-15,6
73befa2e,2022-06-17,6
73befa2e,2022-06-18,4
8b00f4cd,2022-06-13,1
8b00f4cd,2022-06-14,6
8b00f4cd,2022-06-15,3
8b00f4cd,2022-06-17,3
8b00f4cd,2022-06-18,1
12f587d0,2022-06-13,14
12f587d0,2022-06-14,17
12f587d0,2022-06-15,12
12f587d0,2022-06-17,8
12f587d0,2022-06-18,5
03d0c055,2022-06-13,26
03d0c055,2022-06-14,22
03d0c055,2022-06-15,22
03d0c055,2022-06-17,39
03d0c055,2022-06-18,17
7e877034,2022-06-13,20
7e877034,2022-06-14,34
7e877034,2022-06-15,14
7e877034,2022-06-17,25
7e877034,2022-06-18,12
b4e09f20,2022-06-13,16
b4e09f20,2022-06-14,12
b4e09f20,2022-06-15,6
b4e09f20,2022-06-17,10
b4e09f20,2022-06-18,6
1f7c6517,2022-06-13,19
1f7c6517,2022-06-14,5
1f7c6517,2022-06-15,9
1f7c6517,2022-06-17,5
1f7c6517,2022-06-18,11
1653e240,2022-06-13,2
1653e240,2022-06-14,1
1653e240,2022-06-15,1
7fdecf16,2022-06-13,10
7fdecf16,2022-06-14,12
7fdecf16,2022-06-15,6
7fdecf16,2022-06-17,28
7fdecf16,2022-06-18,4
80bfb838,2022-06-13,1
80bfb838,2022-06-14,3
80bfb838,2022-06-15,8
8fc54ff0,2022-06-13,4
8fc54ff0,2022-06-14,6
8fc54ff0,2022-06-15,7
8fc54ff0,2022-06-17,9
8fc54ff0,2022-06-18,4
e3e73c43,2022-06-13,3
e3e73c43,2022-06-14,11
e3e73c43,2022-06-15,3
e3e73c43,2022-06-17,18
e3e73c43,2022-06-18,1
7714c9cd,2022-06-14,1
7714c9cd,2022-06-15,1
7714c9cd,2022-06-17,2
be9cc2ad,2022-06-13,2
be9cc2ad,2022-06-14,6
be9cc2ad,2022-06-15,2
be9cc2ad,2022-06-17,5
be9cc2ad,2022-06-18,2
b1fc3a1f,2022-06-13,16
b1fc3a1f,2022-06-14,33
b1fc3a1f,2022-06-15,22
b1fc3a1f,2022-06-17,53
b1fc3a1f,2022-06-18,17
cd9208c2,2022-06-13,6
cd9208c2,2022-06-14,11
cd9208c2,2022-06-15,13
cd9208c2,2022-06-17,14
cd9208c2,2022-06-18,4
a8568738,2022-06-13,9
a8568738,2022-06-14,9
a8568738,2022-06-15,8
a8568738,2022-06-17,11
a8568738,2022-06-18,2
e8afca20,2022-06-13,1
e8afca20,2022-06-14,7
e8afca20,2022-06-15,9
e8afca20,2022-06-17,5
e8afca20,2022-06-18,2
ca4f9010,2022-06-13,4
ca4f9010,2022-06-14,9
ca4f9010,2022-06-15,4
ca4f9010,2022-06-17,7
ca4f9010,2022-06-18,1
944c1b7c,2022-06-13,1
944c1b7c,2022-06-14,1
944c1b7c,2022-06-17,9
944c1b7c,2022-06-18,5
fa7b84df,2022-06-13,35
fa7b84df,2022-06-14,16
fa7b84df,2022-06-15,4
fa7b84df,2022-06-17,23
fa7b84df,2022-06-18,6
c363ad61,2022-06-13,4
3df40635,2022-06-13,6
3df40635,2022-06-14,17
3df40635,2022-06-15,16
3df40635,2022-06-17,24
3df40635,2022-06-18,4
861cc757,2022-06-13,10
861cc757,2022-06-14,4
861cc757,2022-06-15,10
861cc757,2022-06-17,16
861cc757,2022-06-18,4
9829b1d0,2022-06-13,5
9829b1d0,2022-06-14,7
9829b1d0,2022-06-15,1
9829b1d0,2022-06-17,8
9829b1d0,2022-06-18,11
aaf6b9e9,2022-06-13,5
aaf6b9e9,2022-06-14,4
aaf6b9e9,2022-06-18,1
88da50f1,2022-06-13,32
88da50f1,2022-06-14,25
88da50f1,2022-06-15,44
88da50f1,2022-06-17,52
88da50f1,2022-06-18,22
542f01f8,2022-06-13,40
542f01f8,2022-06-14,41
542f01f8,2022-06-15,24
542f01f8,2022-06-17,55
542f01f8,2022-06-18,6
b6bba04c,2022-06-13,178
b6bba04c,2022-06-14,170
b6bba04c,2022-06-15,114
b6bba04c,2022-06-17,256
b6bba04c,2022-06-18,44
02930803,2022-06-13,25
02930803,2022-06-14,35
02930803,2022-06-15,13
02930803,2022-06-17,32
02930803,2022-06-18,15
d2c9d0b2,2022-06-13,40
d2c9d0b2,2022-06-14,31
d2c9d0b2,2022-06-15,21
d2c9d0b2,2022-06-17,81
d2c9d0b2,2022-06-18,16
f3dd7163,2022-06-13,88
f3dd7163,2022-06-14,88
f3dd7163,2022-06-15,104
f3dd7163,2022-06-17,178
f3dd7163,2022-06-18,55
8a3a37c1,2022-06-13,16
8a3a37c1,2022-06-14,26
8a3a37c1,2022-06-15,8
8a3a37c1,2022-06-17,20
8a3a37c1,2022-06-18,11
0f5d7087,2022-06-13,29
0f5d7087,2022-06-14,14
0f5d7087,2022-06-15,17
0f5d7087,2022-06-17,24
0f5d7087,2022-06-18,17
83d259ac,2022-06-13,5
83d259ac,2022-06-14,6
83d259ac,2022-06-15,3
83d259ac,2022-06-17,12
83d259ac,2022-06-18,5
232eed67,2022-06-13,4
232eed67,2022-06-14,4
232eed67,2022-06-15,3
232eed67,2022-06-17,12
232eed67,2022-06-18,2
e92c4c14,2022-06-13,165
e92c4c14,2022-06-14,180
e92c4c14,2022-06-15,127
e92c4c14,2022-06-17,281
e92c4c14,2022-06-18,168
4ef989d8,2022-06-13,42
4ef989d8,2022-06-14,28
4ef989d8,2022-06-15,28
4ef989d8,2022-06-17,11
4ef989d8,2022-06-18,13
a66c6eb7,2022-06-13,19
a66c6eb7,2022-06-14,26
a66c6eb7,2022-06-15,20
a66c6eb7,2022-06-17,14
a66c6eb7,2022-06-18,10
9f75ebe8,2022-06-13,11
9f75ebe8,2022-06-14,29
9f75ebe8,2022-06-15,24
9f75ebe8,2022-06-17,18
9f75ebe8,2022-06-18,6
2d2409a1,2022-06-13,19
2d2409a1,2022-06-14,13
2d2409a1,2022-06-15,10
2d2409a1,2022-06-17,16
2d2409a1,2022-06-18,4
b0c23e0f,2022-06-13,23
b0c23e0f,2022-06-14,21
b0c23e0f,2022-06-15,18
b0c23e0f,2022-06-17,15
b0c23e0f,2022-06-18,12
d58d14f1,2022-06-13,59
d58d14f1,2022-06-14,28
d58d14f1,2022-06-15,26
d58d14f1,2022-06-17,39
d58d14f1,2022-06-18,12
9931f0be,2022-06-13,12
9931f0be,2022-06-14,14
9931f0be,2022-06-15,11
9931f0be,2022-06-17,17
9931f0be,2022-06-18,1
feb06293,2022-06-13,27
feb06293,2022-06-14,29
feb06293,2022-06-15,18
feb06293,2022-06-17,17
feb06293,2022-06-18,11
e127fc7e,2022-06-13,11
e127fc7e,2022-06-14,11
e127fc7e,2022-06-15,12
e127fc7e,2022-06-17,16
e127fc7e,2022-06-18,5
0afb0bbf,2022-06-13,6
0afb0bbf,2022-06-14,8
0afb0bbf,2022-06-15,18
0afb0bbf,2022-06-17,26
0afb0bbf,2022-06-18,7
a7310a10,2022-06-13,13
a7310a10,2022-06-14,10
a7310a10,2022-06-15,4
a7310a10,2022-06-17,8
a7310a10,2022-06-18,6
7b147db6,2022-06-13,15
7b147db6,2022-06-14,32
7b147db6,2022-06-15,24
7b147db6,2022-06-17,25
7b147db6,2022-06-18,8
345aa1e4,2022-06-13,5
345aa1e4,2022-06-14,3
345aa1e4,2022-06-15,15
345aa1e4,2022-06-17,12
345aa1e4,2022-06-18,2
06eb895e,2022-06-13,2
06eb895e,2022-06-14,5
06eb895e,2022-06-15,12
06eb895e,2022-06-17,8
06eb895e,2022-06-18,2
e68a99fb,2022-06-13,5
e68a99fb,2022-06-14,18
e68a99fb,2022-06-15,8
e68a99fb,2022-06-17,21
e68a99fb,2022-06-18,4
9b3fde20,2022-06-13,9
9b3fde20,2022-06-14,23
9b3fde20,2022-06-15,10
9b3fde20,2022-06-17,22
9b3fde20,2022-06-18,6
dfa1bff7,2022-06-13,25
dfa1bff7,2022-06-14,30
dfa1bff7,2022-06-15,25
dfa1bff7,2022-06-17,23
dfa1bff7,2022-06-18,7
279819bb,2022-06-13,3
279819bb,2022-06-14,5
279819bb,2022-06-15,2
279819bb,2022-06-17,8
279819bb,2022-06-18,3
8b7b74c2,2022-06-13,1
8b7b74c2,2022-06-14,5
8b7b74c2,2022-06-15,9
8b7b74c2,2022-06-17,5
8b7b74c2,2022-06-18,3
4e777a78,2022-06-13,4
4e777a78,2022-06-14,4
4e777a78,2022-06-15,8
4e777a78,2022-06-17,4
4e777a78,2022-06-18,2
e0e6ff7a,2022-06-13,8
e0e6ff7a,2022-06-14,2
e0e6ff7a,2022-06-15,6
e0e6ff7a,2022-06-17,4
255020e9,2022-06-13,3
255020e9,2022-06-14,6
255020e9,2022-06-15,8
255020e9,2022-06-17,7
255020e9,2022-06-18,2
91165b5b,2022-06-13,20
91165b5b,2022-06-14,28
91165b5b,2022-06-15,16
91165b5b,2022-06-17,24
91165b5b,2022-06-18,20
7b8a7ff0,2022-06-13,3
7b8a7ff0,2022-06-14,13
7b8a7ff0,2022-06-15,9
7b8a7ff0,2022-06-17,8
7b8a7ff0,2022-06-18,5
ae0a74bf,2022-06-13,4
ae0a74bf,2022-06-14,10
ae0a74bf,2022-06-15,9
ae0a74bf,2022-06-17,15
db3d0ae1,2022-06-13,12
db3d0ae1,2022-06-14,23
db3d0ae1,2022-06-15,9
db3d0ae1,2022-06-17,11
db3d0ae1,2022-06-18,3
0b960355,2022-06-13,1
0b960355,2022-06-14,7
0b960355,2022-06-15,4
0b960355,2022-06-17,9
6abaafee,2022-06-13,3
6abaafee,2022-06-14,1
6abaafee,2022-06-15,8
6abaafee,2022-06-17,3
6abaafee,2022-06-18,3
55eb567a,2022-06-13,8
55eb567a,2022-06-14,8
55eb567a,2022-06-15,15
55eb567a,2022-06-17,15
55eb567a,2022-06-18,5
0effae12,2022-06-14,2
0effae12,2022-06-15,7
0effae12,2022-06-17,6
0effae12,2022-06-18,1
8d6ac963,2022-06-13,1
8d6ac963,2022-06-14,8
8d6ac963,2022-06-15,6
8d6ac963,2022-06-17,12
8d6ac963,2022-06-18,1
cf800aeb,2022-06-13,4
cf800aeb,2022-06-14,7
cf800aeb,2022-06-15,3
cf800aeb,2022-06-17,8
cf800aeb,2022-06-18,3
f9534f4b,2022-06-13,8
f9534f4b,2022-06-14,1
f9534f4b,2022-06-15,3
f9534f4b,2022-06-17,7
f9534f4b,2022-06-18,3
c9f7197f,2022-06-13,1
c9f7197f,2022-06-14,4
c9f7197f,2022-06-15,1
030f80b4,2022-06-13,1
030f80b4,2022-06-15,2
030f80b4,2022-06-17,2
030f80b4,2022-06-18,1
5310f6b4,2022-06-13,20
5310f6b4,2022-06-14,20
5310f6b4,2022-06-15,22
5310f6b4,2022-06-17,39
5310f6b4,2022-06-18,6
face0219,2022-06-13,22
face0219,2022-06-14,20
face0219,2022-06-15,24
face0219,2022-06-17,24
face0219,2022-06-18,11
833f019a,2022-06-13,13
833f019a,2022-06-14,13
833f019a,2022-06-15,9
833f019a,2022-06-17,17
833f019a,2022-06-18,4
3677e10e,2022-06-13,10
3677e10e,2022-06-14,10
3677e10e,2022-06-15,6
3677e10e,2022-06-17,14
3677e10e,2022-06-18,4
6560dfda,2022-06-13,4
6560dfda,2022-06-14,11
6560dfda,2022-06-15,2
6560dfda,2022-06-17,4
6560dfda,2022-06-18,6
dd16dbdc,2022-06-13,7
dd16dbdc,2022-06-14,9
dd16dbdc,2022-06-15,1
dd16dbdc,2022-06-17,6
dd16dbdc,2022-06-18,2
4aa6ccd7,2022-06-13,1
4aa6ccd7,2022-06-14,9
4aa6ccd7,2022-06-15,7
4aa6ccd7,2022-06-17,4
e254d209,2022-06-13,1
e254d209,2022-06-17,5
4a768cca,2022-06-13,25
4a768cca,2022-06-14,27
4a768cca,2022-06-15,25
4a768cca,2022-06-17,21
4a768cca,2022-06-18,1
fe6acc5f,2022-06-14,5
fe6acc5f,2022-06-15,2
fe6acc5f,2022-06-17,3
fe6acc5f,2022-06-18,1
2fa49cdb,2022-06-13,3
2fa49cdb,2022-06-14,4
2fa49cdb,2022-06-15,8
2fa49cdb,2022-06-17,18
2fa49cdb,2022-06-18,3
e1c86908,2022-06-14,2
e1c86908,2022-06-15,2
e1c86908,2022-06-17,5
e1c86908,2022-06-18,1
87eaef02,2022-06-13,22
87eaef02,2022-06-14,26
87eaef02,2022-06-15,25
87eaef02,2022-06-17,22
87eaef02,2022-06-18,9
263101a7,2022-06-13,6
263101a7,2022-06-14,15
263101a7,2022-06-15,1
263101a7,2022-06-17,17
12cdaba6,2022-06-13,23
12cdaba6,2022-06-14,20
12cdaba6,2022-06-15,14
12cdaba6,2022-06-17,29
12cdaba6,2022-06-18,2
85396ab5,2022-06-13,6
85396ab5,2022-06-15,7
85396ab5,2022-06-17,23
85396ab5,2022-06-18,3
2e17af6c,2022-06-13,2
2e17af6c,2022-06-14,5
2e17af6c,2022-06-15,2
2e17af6c,2022-06-17,6
3199e52b,2022-06-14,4
3199e52b,2022-06-15,2
3199e52b,2022-06-17,1
bb2382a8,2022-06-13,3
bb2382a8,2022-06-14,11
bb2382a8,2022-06-15,13
bb2382a8,2022-06-17,4
bb2382a8,2022-06-18,6
c6936592,2022-06-13,48
c6936592,2022-06-14,26
c6936592,2022-06-15,35
c6936592,2022-06-17,53
c6936592,2022-06-18,5
fde1a4d9,2022-06-13,4
fde1a4d9,2022-06-14,3
fde1a4d9,2022-06-15,4
fde1a4d9,2022-06-17,7
bba29719,2022-06-13,11
bba29719,2022-06-14,16
bba29719,2022-06-15,16
bba29719,2022-06-17,36
bba29719,2022-06-18,9
4b68bb59,2022-06-14,1
4b68bb59,2022-06-15,1
4b68bb59,2022-06-17,3
4baab0fb,2022-06-13,2
4baab0fb,2022-06-14,1
4baab0fb,2022-06-15,1
4baab0fb,2022-06-17,1
705fe543,2022-06-13,1
705fe543,2022-06-14,2
705fe543,2022-06-15,2
705fe543,2022-06-17,7
8a5d740c,2022-06-14,1
8a5d740c,2022-06-17,2
7ad52eef,2022-06-13,1
7ad52eef,2022-06-14,1
7ad52eef,2022-06-15,4
7ad52eef,2022-06-17,10
7ad52eef,2022-06-18,4
bf483f91,2022-06-18,1
de5ed77f,2022-06-14,1
de5ed77f,2022-06-15,2
de5ed77f,2022-06-17,7
de5ed77f,2022-06-18,1
3a9bed4b,2022-06-15,7
3a9bed4b,2022-06-18,1
a59208ee,2022-06-18,1
8ef4adf5,2022-06-13,2
8ef4adf5,2022-06-14,2
8ef4adf5,2022-06-17,6
8ef4adf5,2022-06-18,1
583450ef,2022-06-13,2
583450ef,2022-06-14,7
583450ef,2022-06-15,4
583450ef,2022-06-17,4
583450ef,2022-06-18,1
232c8e50,2022-06-13,10
232c8e50,2022-06-14,9
232c8e50,2022-06-15,11
232c8e50,2022-06-17,20
232c8e50,2022-06-18,1
50febef9,2022-06-13,7
50febef9,2022-06-17,3
6007d235,2022-06-17,3
c19aaca1,2022-06-13,5
c19aaca1,2022-06-14,7
c19aaca1,2022-06-15,3
c19aaca1,2022-06-17,1
3c21637b,2022-06-14,2
3c21637b,2022-06-15,1
3c21637b,2022-06-17,4
3c21637b,2022-06-18,1
39fa90b3,2022-06-13,201
39fa90b3,2022-06-14,223
39fa90b3,2022-06-15,174
39fa90b3,2022-06-17,266
39fa90b3,2022-06-18,110
394f1837,2022-06-13,8
394f1837,2022-06-14,10
394f1837,2022-06-15,4
394f1837,2022-06-17,15
394f1837,2022-06-18,8
c354538d,2022-06-13,4
c354538d,2022-06-14,3
c354538d,2022-06-15,1
c354538d,2022-06-17,1
c354538d,2022-06-18,5
7158db12,2022-06-14,1
7158db12,2022-06-17,1
6f4b97be,2022-06-17,1
90bd02be,2022-06-13,26
90bd02be,2022-06-14,6
90bd02be,2022-06-15,16
90bd02be,2022-06-17,38
90bd02be,2022-06-18,5
b1d128c2,2022-06-13,9
b1d128c2,2022-06-14,18
b1d128c2,2022-06-15,16
b1d128c2,2022-06-17,23
b1d128c2,2022-06-18,5
59557598,2022-06-13,1
59557598,2022-06-14,2
59557598,2022-06-15,2
59557598,2022-06-17,3
59557598,2022-06-18,2
5d06cfee,2022-06-13,5
5d06cfee,2022-06-14,10
5d06cfee,2022-06-15,17
5d06cfee,2022-06-17,26
5d06cfee,2022-06-18,7
e7e79422,2022-06-13,22
e7e79422,2022-06-14,18
e7e79422,2022-06-15,14
e7e79422,2022-06-17,23
e7e79422,2022-06-18,5
c4b80c27,2022-06-13,27
c4b80c27,2022-06-14,25
c4b80c27,2022-06-15,43
c4b80c27,2022-06-17,33
c4b80c27,2022-06-18,6
302dbe12,2022-06-13,28
302dbe12,2022-06-14,29
302dbe12,2022-06-15,30
302dbe12,2022-06-17,40
302dbe12,2022-06-18,3
a5b54390,2022-06-13,1
a5b54390,2022-06-14,4
a5b54390,2022-06-15,2
a5b54390,2022-06-17,1
a5b54390,2022-06-18,3
40259ede,2022-06-13,4
40259ede,2022-06-15,1
40259ede,2022-06-17,1
40259ede,2022-06-18,1
39314a90,2022-06-13,1
39314a90,2022-06-15,1
39314a90,2022-06-17,1
e310a880,2022-06-14,4
e310a880,2022-06-15,1
e0c2f7e2,2022-06-14,1
e0c2f7e2,2022-06-17,1
258eaeff,2022-06-13,14
258eaeff,2022-06-14,18
258eaeff,2022-06-15,10
258eaeff,2022-06-17,13
258eaeff,2022-06-18,3
055aa19b,2022-06-13,10
055aa19b,2022-06-14,18
055aa19b,2022-06-15,18
055aa19b,2022-06-17,16
055aa19b,2022-06-18,2
d64d30bd,2022-06-15,1
d64d30bd,2022-06-17,1
a1cdeb3a,2022-06-13,4
a1cdeb3a,2022-06-14,3
a1cdeb3a,2022-06-15,1
a1cdeb3a,2022-06-17,6
a1cdeb3a,2022-06-18,1
1a6fcd09,2022-06-13,1
1a6fcd09,2022-06-14,4
1a6fcd09,2022-06-15,1
1087b0a6,2022-06-13,4
1087b0a6,2022-06-14,2
1087b0a6,2022-06-15,1
1087b0a6,2022-06-17,1
63f46f3d,2022-06-13,3
63f46f3d,2022-06-14,3
63f46f3d,2022-06-17,4
8fdb4cf1,2022-06-13,2
8fdb4cf1,2022-06-15,1
bacdf3b4,2022-06-14,1
bacdf3b4,2022-06-15,1
99429d08,2022-06-14,1
99429d08,2022-06-17,4
d0296247,2022-06-15,1
d0296247,2022-06-17,5
b30d64fc,2022-06-13,14
b30d64fc,2022-06-14,29
b30d64fc,2022-06-15,11
b30d64fc,2022-06-17,20
b30d64fc,2022-06-18,5
948121b0,2022-06-13,23
948121b0,2022-06-14,14
948121b0,2022-06-15,20
948121b0,2022-06-17,37
948121b0,2022-06-18,13
c8619874,2022-06-13,4
c8619874,2022-06-14,5
c8619874,2022-06-15,8
c8619874,2022-06-17,11
c8619874,2022-06-18,4
2a2a305b,2022-06-13,8
2a2a305b,2022-06-14,8
2a2a305b,2022-06-15,6
2a2a305b,2022-06-17,8
2a2a305b,2022-06-18,5
e1daf7f4,2022-06-13,6
e1daf7f4,2022-06-14,10
e1daf7f4,2022-06-15,6
e1daf7f4,2022-06-17,17
e1daf7f4,2022-06-18,13
9d6df6c5,2022-06-13,17
9d6df6c5,2022-06-14,13
9d6df6c5,2022-06-15,10
9d6df6c5,2022-06-17,23
9d6df6c5,2022-06-18,8
1a3d681f,2022-06-13,46
1a3d681f,2022-06-14,38
1a3d681f,2022-06-15,10
1a3d681f,2022-06-17,35
1a3d681f,2022-06-18,20
069b76ac,2022-06-13,20
069b76ac,2022-06-14,6
069b76ac,2022-06-15,3
069b76ac,2022-06-17,3
069b76ac,2022-06-18,1
3b99af4f,2022-06-13,5
3b99af4f,2022-06-14,1
3b99af4f,2022-06-15,2
3b99af4f,2022-06-17,1
3daefece,2022-06-13,2
3daefece,2022-06-14,4
3daefece,2022-06-15,4
3daefece,2022-06-17,4
3daefece,2022-06-18,1
dc5b7a6b,2022-06-13,2
dc5b7a6b,2022-06-17,2
dc5b7a6b,2022-06-18,1
84daaf7c,2022-06-13,13
84daaf7c,2022-06-14,5
84daaf7c,2022-06-15,13
84daaf7c,2022-06-17,10
84daaf7c,2022-06-18,1
1d4d730b,2022-06-13,16
1d4d730b,2022-06-14,6
1d4d730b,2022-06-15,7
1d4d730b,2022-06-17,16
1d4d730b,2022-06-18,1
81758a5d,2022-06-13,2
81758a5d,2022-06-14,3
81758a5d,2022-06-15,5
81758a5d,2022-06-17,7
2423482a,2022-06-13,10
2423482a,2022-06-14,10
2423482a,2022-06-15,8
2423482a,2022-06-17,11
2423482a,2022-06-18,1
69eb77f2,2022-06-13,17
69eb77f2,2022-06-14,11
69eb77f2,2022-06-15,18
69eb77f2,2022-06-17,23
69eb77f2,2022-06-18,6
60450f9b,2022-06-14,3
60450f9b,2022-06-17,11
60450f9b,2022-06-18,4
982dc667,2022-06-13,7
982dc667,2022-06-14,3
982dc667,2022-06-15,9
982dc667,2022-06-17,4
982dc667,2022-06-18,3
ebb9e98f,2022-06-13,14
ebb9e98f,2022-06-14,20
ebb9e98f,2022-06-15,12
ebb9e98f,2022-06-17,14
ebb9e98f,2022-06-18,9
4e64ddf6,2022-06-13,6
4e64ddf6,2022-06-14,2
4e64ddf6,2022-06-15,4
4e64ddf6,2022-06-17,10
4e64ddf6,2022-06-18,2
fa2a3dba,2022-06-13,5
fa2a3dba,2022-06-14,12
fa2a3dba,2022-06-15,18
fa2a3dba,2022-06-17,34
fa2a3dba,2022-06-18,6
126334a5,2022-06-13,19
126334a5,2022-06-14,29
126334a5,2022-06-15,35
126334a5,2022-06-17,27
126334a5,2022-06-18,6
91fb2407,2022-06-13,13
91fb2407,2022-06-14,8
91fb2407,2022-06-15,12
91fb2407,2022-06-17,6
91fb2407,2022-06-18,2
9e28d50b,2022-06-13,20
9e28d50b,2022-06-14,30
9e28d50b,2022-06-15,22
9e28d50b,2022-06-17,33
9e28d50b,2022-06-18,16
dac901a3,2022-06-13,6
dac901a3,2022-06-14,22
dac901a3,2022-06-15,7
dac901a3,2022-06-17,25
dac901a3,2022-06-18,5
68f96516,2022-06-13,16
68f96516,2022-06-14,22
68f96516,2022-06-15,12
68f96516,2022-06-17,12
68f96516,2022-06-18,1
a3d6f092,2022-06-13,9
a3d6f092,2022-06-14,9
a3d6f092,2022-06-15,5
a3d6f092,2022-06-17,6
a3d6f092,2022-06-18,4
4385ba0d,2022-06-13,10
4385ba0d,2022-06-14,12
4385ba0d,2022-06-15,7
4385ba0d,2022-06-17,8
4385ba0d,2022-06-18,1
761fcc1e,2022-06-13,17
761fcc1e,2022-06-14,11
761fcc1e,2022-06-15,7
761fcc1e,2022-06-17,14
761fcc1e,2022-06-18,9
3d4b5fb5,2022-06-13,6
3d4b5fb5,2022-06-14,21
3d4b5fb5,2022-06-15,15
3d4b5fb5,2022-06-17,37
3d4b5fb5,2022-06-18,6
2410d366,2022-06-13,9
2410d366,2022-06-14,8
2410d366,2022-06-15,14
2410d366,2022-06-17,17
2410d366,2022-06-18,3
84893de1,2022-06-17,16
84893de1,2022-06-18,2
230872dd,2022-06-13,23
230872dd,2022-06-14,25
230872dd,2022-06-15,17
230872dd,2022-06-17,25
230872dd,2022-06-18,8
c958c1bb,2022-06-13,2
c958c1bb,2022-06-14,6
c958c1bb,2022-06-15,1
c958c1bb,2022-06-17,2
c958c1bb,2022-06-18,1
c9ef05bb,2022-06-13,16
c9ef05bb,2022-06-14,11
c9ef05bb,2022-06-15,5
c9ef05bb,2022-06-17,22
c9ef05bb,2022-06-18,4
4dc673f8,2022-06-13,12
4dc673f8,2022-06-14,18
4dc673f8,2022-06-15,7
4dc673f8,2022-06-17,13
4dc673f8,2022-06-18,5
3bd76e22,2022-06-13,14
3bd76e22,2022-06-14,14
3bd76e22,2022-06-15,14
3bd76e22,2022-06-17,18
3bd76e22,2022-06-18,3
15ff3d0c,2022-06-13,6
15ff3d0c,2022-06-14,9
15ff3d0c,2022-06-15,7
15ff3d0c,2022-06-17,5
15ff3d0c,2022-06-18,3
b9b046c4,2022-06-13,5
b9b046c4,2022-06-14,5
b9b046c4,2022-06-15,7
b9b046c4,2022-06-17,9
b9b046c4,2022-06-18,2
756e3258,2022-06-13,4
756e3258,2022-06-14,8
756e3258,2022-06-15,16
756e3258,2022-06-17,11
756e3258,2022-06-18,1
49d4cc2e,2022-06-13,4
49d4cc2e,2022-06-14,9
49d4cc2e,2022-06-15,9
49d4cc2e,2022-06-17,6
49d4cc2e,2022-06-18,2
92c9fda6,2022-06-13,4
92c9fda6,2022-06-14,7
92c9fda6,2022-06-15,2
92c9fda6,2022-06-17,4
92c9fda6,2022-06-18,2
